epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1582744861541,2020-02-26T14.21.01.541,4.442,-0.245,0.955,-0.028
1582744861621,2020-02-26T14.21.01.621,4.522,-0.245,0.956,-0.026
1582744861701,2020-02-26T14.21.01.701,4.602,-0.246,0.954,-0.026
1582744861780,2020-02-26T14.21.01.780,4.681,-0.247,0.955,-0.029
1582744861859,2020-02-26T14.21.01.859,4.760,-0.248,0.954,-0.026
1582744861938,2020-02-26T14.21.01.938,4.839,-0.248,0.953,-0.028
1582744862017,2020-02-26T14.21.02.017,4.918,-0.249,0.955,-0.030
1582744862097,2020-02-26T14.21.02.097,4.998,-0.248,0.954,-0.025
1582744862177,2020-02-26T14.21.02.177,5.078,-0.249,0.955,-0.028
1582744862256,2020-02-26T14.21.02.256,5.157,-0.249,0.954,-0.028
1582744862335,2020-02-26T14.21.02.335,5.236,-0.248,0.953,-0.025
1582744862414,2020-02-26T14.21.02.414,5.315,-0.248,0.955,-0.027
1582744862494,2020-02-26T14.21.02.494,5.395,-0.248,0.954,-0.028
1582744862573,2020-02-26T14.21.02.573,5.474,-0.248,0.954,-0.026
1582744862653,2020-02-26T14.21.02.653,5.554,-0.248,0.953,-0.027
1582744862732,2020-02-26T14.21.02.732,5.633,-0.252,0.935,-0.026
1582744862811,2020-02-26T14.21.02.811,5.712,-0.292,0.917,-0.026
1582744862891,2020-02-26T14.21.02.891,5.792,-0.385,0.902,-0.027
1582744862970,2020-02-26T14.21.02.970,5.871,-0.492,0.883,-0.023
1582744863049,2020-02-26T14.21.03.049,5.950,-0.562,0.836,-0.025
1582744863129,2020-02-26T14.21.03.129,6.030,-0.610,0.789,-0.023
1582744863208,2020-02-26T14.21.03.208,6.109,-0.656,0.743,-0.021
1582744863288,2020-02-26T14.21.03.288,6.189,-0.725,0.694,-0.021
1582744863367,2020-02-26T14.21.03.367,6.268,-0.779,0.658,-0.012
1582744863446,2020-02-26T14.21.03.446,6.347,-0.803,0.625,-0.015
1582744863525,2020-02-26T14.21.03.525,6.426,-0.805,0.600,-0.017
1582744863605,2020-02-26T14.21.03.605,6.506,-0.805,0.600,-0.013
1582744863684,2020-02-26T14.21.03.684,6.585,-0.808,0.599,-0.018
1582744863764,2020-02-26T14.21.03.764,6.665,-0.809,0.597,-0.017
1582744863843,2020-02-26T14.21.03.843,6.744,-0.808,0.597,-0.013
1582744863922,2020-02-26T14.21.03.922,6.823,-0.808,0.596,-0.018
1582744864001,2020-02-26T14.21.04.001,6.902,-0.809,0.597,-0.015
1582744864081,2020-02-26T14.21.04.081,6.982,-0.808,0.596,-0.014
1582744864161,2020-02-26T14.21.04.161,7.062,-0.809,0.599,-0.019
1582744864240,2020-02-26T14.21.04.240,7.141,-0.810,0.596,-0.015
1582744864319,2020-02-26T14.21.04.319,7.220,-0.809,0.597,-0.015
1582744864398,2020-02-26T14.21.04.398,7.299,-0.808,0.596,-0.021
1582744864477,2020-02-26T14.21.04.477,7.378,-0.816,0.618,-0.017
1582744864558,2020-02-26T14.21.04.558,7.459,-0.836,0.611,-0.025
1582744864637,2020-02-26T14.21.04.637,7.538,-0.805,0.555,-0.023
1582744864716,2020-02-26T14.21.04.716,7.617,-0.810,0.591,-0.015
1582744864795,2020-02-26T14.21.04.795,7.696,-0.812,0.613,-0.020
1582744864874,2020-02-26T14.21.04.874,7.775,-0.840,0.620,-0.038
1582744864953,2020-02-26T14.21.04.953,7.854,-0.844,0.623,-0.047
1582744865034,2020-02-26T14.21.05.034,7.935,-0.806,0.630,-0.042
1582744865113,2020-02-26T14.21.05.113,8.014,-0.787,0.615,-0.038
1582744865192,2020-02-26T14.21.05.192,8.093,-0.799,0.624,-0.056
1582744865271,2020-02-26T14.21.05.271,8.172,-0.803,0.609,-0.055
1582744865350,2020-02-26T14.21.05.350,8.251,-0.775,0.609,-0.038
1582744865429,2020-02-26T14.21.05.429,8.330,-0.758,0.613,-0.033
1582744865508,2020-02-26T14.21.05.508,8.409,-0.775,0.641,-0.024
1582744865589,2020-02-26T14.21.05.589,8.490,-0.829,0.651,-0.051
1582744865668,2020-02-26T14.21.05.668,8.569,-0.815,0.611,-0.068
1582744865747,2020-02-26T14.21.05.747,8.648,-0.750,0.580,-0.070
1582744865826,2020-02-26T14.21.05.826,8.727,-0.791,0.570,-0.097
1582744865905,2020-02-26T14.21.05.905,8.806,-0.799,0.538,-0.088
1582744865984,2020-02-26T14.21.05.984,8.885,-0.765,0.551,-0.047
1582744866065,2020-02-26T14.21.06.065,8.966,-0.833,0.582,-0.000
1582744866144,2020-02-26T14.21.06.144,9.045,-0.859,0.664,0.021
1582744866223,2020-02-26T14.21.06.223,9.124,-0.828,0.657,0.034
1582744866302,2020-02-26T14.21.06.302,9.203,-0.771,0.607,0.021
1582744866381,2020-02-26T14.21.06.381,9.282,-0.744,0.594,0.016
1582744866460,2020-02-26T14.21.06.460,9.361,-0.741,0.619,0.009
1582744866541,2020-02-26T14.21.06.541,9.442,-0.823,0.636,-0.030
1582744866620,2020-02-26T14.21.06.620,9.521,-0.785,0.581,-0.104
1582744866699,2020-02-26T14.21.06.699,9.600,-0.815,0.576,-0.135
1582744866778,2020-02-26T14.21.06.778,9.679,-0.827,0.611,-0.098
1582744866857,2020-02-26T14.21.06.857,9.758,-0.785,0.585,-0.063
1582744866938,2020-02-26T14.21.06.938,9.839,-0.812,0.586,-0.041
1582744867017,2020-02-26T14.21.07.017,9.918,-0.826,0.605,-0.003
1582744867096,2020-02-26T14.21.07.096,9.997,-0.804,0.587,0.053
1582744867175,2020-02-26T14.21.07.175,10.076,-0.780,0.634,0.076
1582744867254,2020-02-26T14.21.07.254,10.155,-0.784,0.631,0.039
1582744867333,2020-02-26T14.21.07.333,10.234,-0.744,0.659,0.025
1582744867414,2020-02-26T14.21.07.414,10.315,-0.750,0.636,0.023
1582744867493,2020-02-26T14.21.07.493,10.394,-0.802,0.612,-0.014
1582744867572,2020-02-26T14.21.07.572,10.473,-0.801,0.608,-0.039
1582744867651,2020-02-26T14.21.07.651,10.552,-0.830,0.583,-0.035
1582744867730,2020-02-26T14.21.07.730,10.631,-0.796,0.588,-0.030
1582744867809,2020-02-26T14.21.07.809,10.710,-0.775,0.577,-0.015
1582744867890,2020-02-26T14.21.07.890,10.791,-0.809,0.580,-0.010
1582744867969,2020-02-26T14.21.07.969,10.870,-0.794,0.610,0.007
1582744868048,2020-02-26T14.21.08.048,10.949,-0.809,0.596,0.010
1582744868127,2020-02-26T14.21.08.127,11.028,-0.853,0.548,-0.011
1582744868206,2020-02-26T14.21.08.206,11.107,-0.792,0.486,-0.045
1582744868286,2020-02-26T14.21.08.286,11.187,-0.738,0.467,-0.068
1582744868366,2020-02-26T14.21.08.366,11.267,-0.678,0.404,-0.036
1582744868445,2020-02-26T14.21.08.445,11.346,-0.771,0.397,-0.004
1582744868524,2020-02-26T14.21.08.524,11.425,-0.820,0.414,0.001
1582744868603,2020-02-26T14.21.08.603,11.504,-0.863,0.393,0.000
1582744868683,2020-02-26T14.21.08.683,11.584,-0.972,0.371,-0.007
1582744868762,2020-02-26T14.21.08.762,11.663,-1.060,0.332,-0.019
1582744868842,2020-02-26T14.21.08.842,11.743,-1.098,0.287,-0.044
1582744868921,2020-02-26T14.21.08.921,11.822,-1.074,0.299,-0.053
1582744869000,2020-02-26T14.21.09.000,11.901,-1.046,0.319,-0.032
1582744869080,2020-02-26T14.21.09.080,11.981,-1.012,0.350,-0.032
1582744869159,2020-02-26T14.21.09.159,12.060,-0.995,0.363,-0.028
1582744869238,2020-02-26T14.21.09.238,12.139,-1.032,0.365,-0.029
1582744869318,2020-02-26T14.21.09.318,12.219,-1.058,0.385,-0.032
1582744869397,2020-02-26T14.21.09.397,12.298,-1.066,0.397,-0.028
1582744869476,2020-02-26T14.21.09.476,12.377,-1.089,0.463,-0.022
1582744869556,2020-02-26T14.21.09.556,12.457,-1.085,0.560,-0.033
1582744869635,2020-02-26T14.21.09.635,12.536,-1.020,0.591,-0.058
1582744869714,2020-02-26T14.21.09.714,12.615,-0.965,0.557,-0.054
1582744869794,2020-02-26T14.21.09.794,12.695,-0.970,0.520,-0.033
1582744869873,2020-02-26T14.21.09.873,12.774,-0.981,0.498,-0.034
1582744869953,2020-02-26T14.21.09.953,12.854,-0.961,0.468,-0.037
1582744870032,2020-02-26T14.21.10.032,12.933,-0.938,0.410,-0.045
1582744870111,2020-02-26T14.21.10.111,13.012,-0.892,0.404,-0.042
1582744870190,2020-02-26T14.21.10.190,13.091,-0.801,0.411,-0.027
1582744870270,2020-02-26T14.21.10.270,13.171,-0.753,0.407,-0.020
1582744870350,2020-02-26T14.21.10.350,13.251,-0.740,0.417,-0.015
1582744870429,2020-02-26T14.21.10.429,13.330,-0.757,0.417,-0.004
1582744870508,2020-02-26T14.21.10.508,13.409,-0.761,0.407,0.006
1582744870587,2020-02-26T14.21.10.587,13.488,-0.779,0.423,0.009
1582744870666,2020-02-26T14.21.10.666,13.567,-0.827,0.446,0.002
1582744870746,2020-02-26T14.21.10.746,13.647,-0.849,0.464,0.007
1582744870826,2020-02-26T14.21.10.826,13.727,-0.839,0.443,-0.001
1582744870905,2020-02-26T14.21.10.905,13.806,-0.809,0.414,-0.020
1582744870984,2020-02-26T14.21.10.984,13.885,-0.828,0.376,-0.020
1582744871063,2020-02-26T14.21.11.063,13.964,-0.810,0.369,-0.013
1582744871142,2020-02-26T14.21.11.142,14.043,-0.795,0.349,-0.011
1582744871223,2020-02-26T14.21.11.223,14.124,-0.869,0.339,-0.005
1582744871302,2020-02-26T14.21.11.302,14.203,-0.933,0.318,-0.004
1582744871381,2020-02-26T14.21.11.381,14.282,-0.948,0.304,-0.006
1582744871460,2020-02-26T14.21.11.460,14.361,-0.957,0.307,-0.010
1582744871539,2020-02-26T14.21.11.539,14.440,-0.995,0.299,-0.024
1582744871618,2020-02-26T14.21.11.618,14.519,-1.026,0.304,-0.017
1582744871699,2020-02-26T14.21.11.699,14.600,-1.026,0.308,-0.016
1582744871778,2020-02-26T14.21.11.778,14.679,-1.037,0.308,-0.031
1582744871857,2020-02-26T14.21.11.857,14.758,-1.098,0.363,-0.048
1582744871936,2020-02-26T14.21.11.936,14.837,-1.125,0.422,-0.059
1582744872015,2020-02-26T14.21.12.015,14.916,-1.084,0.417,-0.029
1582744872094,2020-02-26T14.21.12.094,14.995,-1.025,0.432,0.002
1582744872175,2020-02-26T14.21.12.175,15.076,-1.022,0.430,0.005
1582744872254,2020-02-26T14.21.12.254,15.155,-1.059,0.467,-0.024
1582744872333,2020-02-26T14.21.12.333,15.234,-1.065,0.551,-0.041
1582744872412,2020-02-26T14.21.12.412,15.313,-1.003,0.564,-0.010
1582744872491,2020-02-26T14.21.12.491,15.392,-0.937,0.538,-0.011
1582744872570,2020-02-26T14.21.12.570,15.471,-0.936,0.498,-0.011
1582744872651,2020-02-26T14.21.12.651,15.552,-0.979,0.472,0.012
1582744872730,2020-02-26T14.21.12.730,15.631,-0.998,0.475,0.015
1582744872809,2020-02-26T14.21.12.809,15.710,-0.983,0.446,0.005
1582744872888,2020-02-26T14.21.12.888,15.789,-0.927,0.412,-0.004
1582744872967,2020-02-26T14.21.12.967,15.868,-0.819,0.374,-0.005
1582744873046,2020-02-26T14.21.13.046,15.947,-0.740,0.361,-0.007
1582744873127,2020-02-26T14.21.13.127,16.028,-0.733,0.371,0.001
1582744873206,2020-02-26T14.21.13.206,16.107,-0.750,0.383,-0.002
1582744873285,2020-02-26T14.21.13.285,16.186,-0.786,0.378,-0.010
1582744873364,2020-02-26T14.21.13.364,16.265,-0.857,0.389,0.000
1582744873443,2020-02-26T14.21.13.443,16.344,-0.895,0.393,0.001
1582744873522,2020-02-26T14.21.13.522,16.423,-0.909,0.377,-0.009
1582744873603,2020-02-26T14.21.13.603,16.504,-0.947,0.355,-0.022
1582744873682,2020-02-26T14.21.13.682,16.583,-0.959,0.354,-0.017
1582744873761,2020-02-26T14.21.13.761,16.662,-0.906,0.366,-0.010
1582744873840,2020-02-26T14.21.13.840,16.741,-0.906,0.379,-0.021
1582744873919,2020-02-26T14.21.13.919,16.820,-0.935,0.386,-0.023
1582744873998,2020-02-26T14.21.13.998,16.899,-0.880,0.355,-0.020
1582744874079,2020-02-26T14.21.14.079,16.980,-0.832,0.337,-0.030
1582744874158,2020-02-26T14.21.14.158,17.059,-0.782,0.335,-0.034
1582744874237,2020-02-26T14.21.14.237,17.138,-0.773,0.337,-0.015
1582744874316,2020-02-26T14.21.14.316,17.217,-0.755,0.390,-0.016
1582744874395,2020-02-26T14.21.14.395,17.296,-0.804,0.404,-0.037
1582744874475,2020-02-26T14.21.14.475,17.376,-0.844,0.445,-0.029
1582744874555,2020-02-26T14.21.14.555,17.456,-0.856,0.467,-0.008
1582744874634,2020-02-26T14.21.14.634,17.535,-0.922,0.504,-0.005
1582744874713,2020-02-26T14.21.14.713,17.614,-0.972,0.519,-0.023
1582744874792,2020-02-26T14.21.14.792,17.693,-1.003,0.578,-0.043
1582744874871,2020-02-26T14.21.14.871,17.772,-1.009,0.616,-0.026
1582744874951,2020-02-26T14.21.14.951,17.852,-1.011,0.604,-0.035
1582744875030,2020-02-26T14.21.15.030,17.931,-1.021,0.599,-0.025
1582744875110,2020-02-26T14.21.15.110,18.011,-1.005,0.596,-0.013
1582744875189,2020-02-26T14.21.15.189,18.090,-0.982,0.562,-0.017
1582744875268,2020-02-26T14.21.15.268,18.169,-0.993,0.568,-0.015
1582744875348,2020-02-26T14.21.15.348,18.249,-0.967,0.570,-0.038
1582744875427,2020-02-26T14.21.15.427,18.328,-0.938,0.605,-0.042
1582744875506,2020-02-26T14.21.15.506,18.407,-0.896,0.595,0.003
1582744875586,2020-02-26T14.21.15.586,18.487,-0.877,0.532,-0.006
1582744875665,2020-02-26T14.21.15.665,18.566,-0.936,0.538,-0.013
1582744875745,2020-02-26T14.21.15.745,18.646,-0.969,0.560,0.002
1582744875824,2020-02-26T14.21.15.824,18.725,-0.988,0.576,-0.021
1582744875903,2020-02-26T14.21.15.903,18.804,-1.004,0.549,-0.038
1582744875982,2020-02-26T14.21.15.982,18.883,-0.943,0.479,-0.026
1582744876062,2020-02-26T14.21.16.062,18.963,-0.724,0.401,-0.025
1582744876142,2020-02-26T14.21.16.142,19.043,-0.589,0.356,-0.030
1582744876221,2020-02-26T14.21.16.221,19.122,-0.617,0.393,-0.028
1582744876300,2020-02-26T14.21.16.300,19.201,-0.716,0.425,-0.014
1582744876379,2020-02-26T14.21.16.379,19.280,-0.862,0.447,-0.006
1582744876458,2020-02-26T14.21.16.458,19.359,-0.921,0.448,-0.003
1582744876538,2020-02-26T14.21.16.538,19.439,-0.901,0.397,-0.008
1582744876618,2020-02-26T14.21.16.618,19.519,-0.935,0.379,-0.023
1582744876697,2020-02-26T14.21.16.697,19.598,-0.943,0.375,-0.020
1582744876776,2020-02-26T14.21.16.776,19.677,-0.917,0.379,-0.015
1582744876855,2020-02-26T14.21.16.855,19.756,-0.916,0.381,-0.017
1582744876934,2020-02-26T14.21.16.934,19.835,-0.902,0.371,0.000
1582744877015,2020-02-26T14.21.17.015,19.916,-0.857,0.348,0.007
1582744877094,2020-02-26T14.21.17.094,19.995,-0.810,0.348,-0.010
1582744877173,2020-02-26T14.21.17.173,20.074,-0.759,0.328,-0.001
1582744877252,2020-02-26T14.21.17.252,20.153,-0.740,0.352,0.012
1582744877331,2020-02-26T14.21.17.331,20.232,-0.794,0.363,-0.001
1582744877410,2020-02-26T14.21.17.410,20.311,-0.869,0.365,-0.010
1582744877491,2020-02-26T14.21.17.491,20.392,-0.917,0.341,-0.017
1582744877570,2020-02-26T14.21.17.570,20.471,-0.930,0.343,-0.022
1582744877649,2020-02-26T14.21.17.649,20.550,-0.985,0.343,-0.033
1582744877728,2020-02-26T14.21.17.728,20.629,-1.047,0.376,-0.037
1582744877807,2020-02-26T14.21.17.807,20.708,-1.057,0.398,-0.021
1582744877886,2020-02-26T14.21.17.886,20.787,-1.070,0.435,-0.015
1582744877967,2020-02-26T14.21.17.967,20.868,-1.076,0.482,-0.027
1582744878046,2020-02-26T14.21.18.046,20.947,-1.077,0.493,-0.025
1582744878125,2020-02-26T14.21.18.125,21.026,-1.036,0.462,-0.005
1582744878204,2020-02-26T14.21.18.204,21.105,-1.032,0.455,-0.002
1582744878283,2020-02-26T14.21.18.283,21.184,-1.023,0.470,0.001
1582744878362,2020-02-26T14.21.18.362,21.263,-0.997,0.527,-0.007
1582744878443,2020-02-26T14.21.18.443,21.344,-0.972,0.600,-0.004
1582744878522,2020-02-26T14.21.18.522,21.423,-0.918,0.618,0.016
1582744878601,2020-02-26T14.21.18.601,21.502,-0.870,0.579,-0.028
1582744878680,2020-02-26T14.21.18.680,21.581,-0.897,0.540,-0.027
1582744878759,2020-02-26T14.21.18.759,21.660,-0.959,0.528,0.000
1582744878838,2020-02-26T14.21.18.838,21.739,-0.985,0.545,-0.017
1582744878917,2020-02-26T14.21.18.917,21.818,-0.993,0.547,-0.033
1582744878998,2020-02-26T14.21.18.998,21.899,-0.944,0.487,-0.049
1582744879077,2020-02-26T14.21.19.077,21.978,-0.836,0.403,-0.054
1582744879156,2020-02-26T14.21.19.156,22.057,-0.761,0.386,-0.036
1582744879235,2020-02-26T14.21.19.235,22.136,-0.704,0.390,-0.025
1582744879314,2020-02-26T14.21.19.314,22.215,-0.645,0.354,-0.038
1582744879393,2020-02-26T14.21.19.393,22.294,-0.732,0.349,-0.031
1582744879474,2020-02-26T14.21.19.474,22.375,-0.916,0.378,-0.037
1582744879553,2020-02-26T14.21.19.553,22.454,-0.951,0.379,-0.051
1582744879632,2020-02-26T14.21.19.632,22.533,-0.929,0.363,-0.039
1582744879711,2020-02-26T14.21.19.711,22.612,-0.933,0.375,-0.050
1582744879790,2020-02-26T14.21.19.790,22.691,-0.938,0.382,-0.064
1582744879870,2020-02-26T14.21.19.870,22.771,-0.932,0.384,-0.056
1582744879950,2020-02-26T14.21.19.950,22.851,-0.931,0.393,-0.044
1582744880029,2020-02-26T14.21.20.029,22.930,-0.924,0.392,-0.052
1582744880108,2020-02-26T14.21.20.108,23.009,-0.886,0.379,-0.050
1582744880187,2020-02-26T14.21.20.187,23.088,-0.835,0.364,-0.022
1582744880267,2020-02-26T14.21.20.267,23.168,-0.810,0.363,-0.019
1582744880346,2020-02-26T14.21.20.346,23.247,-0.811,0.357,-0.031
1582744880425,2020-02-26T14.21.20.425,23.326,-0.782,0.365,-0.030
1582744880505,2020-02-26T14.21.20.505,23.406,-0.818,0.385,-0.046
1582744880584,2020-02-26T14.21.20.584,23.485,-0.841,0.415,-0.065
1582744880663,2020-02-26T14.21.20.663,23.564,-0.835,0.425,-0.062
1582744880743,2020-02-26T14.21.20.743,23.644,-0.877,0.411,-0.050
1582744880822,2020-02-26T14.21.20.822,23.723,-0.924,0.426,-0.042
1582744880901,2020-02-26T14.21.20.901,23.802,-0.997,0.435,-0.031
1582744880981,2020-02-26T14.21.20.981,23.882,-1.010,0.489,-0.039
1582744881060,2020-02-26T14.21.21.060,23.961,-1.005,0.581,-0.060
1582744881140,2020-02-26T14.21.21.140,24.041,-0.949,0.632,-0.055
1582744881219,2020-02-26T14.21.21.219,24.120,-0.913,0.661,-0.057
1582744881298,2020-02-26T14.21.21.298,24.199,-0.891,0.649,-0.051
1582744881377,2020-02-26T14.21.21.377,24.278,-0.869,0.607,-0.042
1582744881457,2020-02-26T14.21.21.457,24.358,-0.868,0.602,-0.022
1582744881537,2020-02-26T14.21.21.537,24.438,-0.863,0.583,-0.012
1582744881616,2020-02-26T14.21.21.616,24.517,-0.900,0.586,-0.007
1582744881695,2020-02-26T14.21.21.695,24.596,-0.986,0.619,-0.012
1582744881774,2020-02-26T14.21.21.774,24.675,-1.024,0.675,-0.014
1582744881853,2020-02-26T14.21.21.853,24.754,-0.955,0.675,0.002
1582744881934,2020-02-26T14.21.21.934,24.835,-0.859,0.676,-0.014
1582744882013,2020-02-26T14.21.22.013,24.914,-0.780,0.671,-0.025
1582744882092,2020-02-26T14.21.22.092,24.993,-0.813,0.657,-0.014
1582744882171,2020-02-26T14.21.22.171,25.072,-0.880,0.646,0.001
1582744882250,2020-02-26T14.21.22.250,25.151,-0.933,0.648,0.010
1582744882330,2020-02-26T14.21.22.330,25.231,-0.956,0.612,0.005
1582744882410,2020-02-26T14.21.22.410,25.311,-0.881,0.520,-0.003
1582744882489,2020-02-26T14.21.22.489,25.390,-0.792,0.404,-0.011
1582744882568,2020-02-26T14.21.22.568,25.469,-0.727,0.361,0.008
1582744882647,2020-02-26T14.21.22.647,25.548,-0.588,0.345,0.019
1582744882726,2020-02-26T14.21.22.726,25.627,-0.535,0.372,0.012
1582744882807,2020-02-26T14.21.22.807,25.708,-0.768,0.397,0.007
1582744882886,2020-02-26T14.21.22.886,25.787,-1.025,0.428,0.024
1582744882965,2020-02-26T14.21.22.965,25.866,-0.959,0.414,0.040
1582744883044,2020-02-26T14.21.23.044,25.945,-0.882,0.397,0.032
1582744883123,2020-02-26T14.21.23.123,26.024,-0.941,0.440,0.033
1582744883202,2020-02-26T14.21.23.202,26.103,-0.946,0.434,0.042
1582744883283,2020-02-26T14.21.23.283,26.184,-0.898,0.379,0.051
1582744883362,2020-02-26T14.21.23.362,26.263,-0.891,0.369,0.009
1582744883441,2020-02-26T14.21.23.441,26.342,-1.002,0.356,-0.084
1582744883520,2020-02-26T14.21.23.520,26.421,-0.893,0.387,-0.094
1582744883599,2020-02-26T14.21.23.599,26.500,-0.927,0.396,-0.017
1582744883678,2020-02-26T14.21.23.678,26.579,-0.895,0.427,0.028
1582744883759,2020-02-26T14.21.23.759,26.660,-0.897,0.419,0.034
1582744883838,2020-02-26T14.21.23.838,26.739,-0.985,0.448,0.077
1582744883917,2020-02-26T14.21.23.917,26.818,-0.976,0.466,0.076
1582744883996,2020-02-26T14.21.23.996,26.897,-0.982,0.391,0.001
1582744884075,2020-02-26T14.21.24.075,26.976,-0.890,0.361,-0.019
1582744884154,2020-02-26T14.21.24.154,27.055,-0.894,0.342,-0.005
1582744884235,2020-02-26T14.21.24.235,27.136,-0.890,0.354,-0.050
1582744884314,2020-02-26T14.21.24.314,27.215,-0.980,0.347,-0.024
1582744884393,2020-02-26T14.21.24.393,27.294,-0.915,0.331,0.062
1582744884472,2020-02-26T14.21.24.472,27.373,-0.873,0.354,0.046
1582744884551,2020-02-26T14.21.24.551,27.452,-0.971,0.382,0.037
1582744884630,2020-02-26T14.21.24.630,27.531,-0.960,0.402,0.048
1582744884711,2020-02-26T14.21.24.711,27.612,-0.949,0.433,-0.009
1582744884790,2020-02-26T14.21.24.790,27.691,-0.907,0.432,-0.040
1582744884869,2020-02-26T14.21.24.869,27.770,-0.886,0.410,-0.049
1582744884948,2020-02-26T14.21.24.948,27.849,-0.898,0.388,-0.042
1582744885027,2020-02-26T14.21.25.027,27.928,-0.921,0.377,-0.063
1582744885106,2020-02-26T14.21.25.106,28.007,-0.969,0.394,-0.085
1582744885187,2020-02-26T14.21.25.187,28.088,-0.968,0.413,-0.081
1582744885266,2020-02-26T14.21.25.266,28.167,-0.911,0.398,-0.085
1582744885345,2020-02-26T14.21.25.345,28.246,-0.902,0.399,-0.084
1582744885424,2020-02-26T14.21.25.424,28.325,-0.939,0.423,-0.080
